gene_id,ZT6_Ctl1,ZT6_Ctl2,ZT6_Ctl3,ZT6_SD1,ZT6_SD2,ZT6_SD3
ENSMUSG00000032908|Sgpp2,578,812,938,799,798,793
ENSMUSG00000104018|4833412K13Rik,28,33,41,13,31,38
ENSMUSG00000067106|Gm5529,20,34,46,17,43,19
ENSMUSG00000032883|Acsl3,7075,7830,11671,7900,11430,8312
ENSMUSG00000047330|Kcne4,31,35,95,62,44,46
ENSMUSG00000079470|Utp14b,369,314,718,386,595,378
ENSMUSG00000099377|Gm6159,68,79,86,63,75,44
ENSMUSG00000072978|Gm5830,36,65,82,66,66,45
ENSMUSG00000004364|Cul3,4338,5764,8257,5450,7252,5497
ENSMUSG00000103076|Gm37902,15,8,34,12,12,14
ENSMUSG00000054702|Ap1s3,126,84,150,129,172,149
ENSMUSG00000073643|Wdfy1,669,684,1016,746,896,642
ENSMUSG00000026249|Serpine2,4593,5494,8097,5500,7337,5210
ENSMUSG00000050711|Scg2,6271,6516,10621,11470,17742,12136
ENSMUSG00000026248|Mrpl44,492,729,915,809,819,734
ENSMUSG00000006299|Aamp,3394,4335,5738,4919,5409,4185
ENSMUSG00000006301|Tmbim1,852,933,1835,1145,1368,912
ENSMUSG00000073650|Catip,60,59,93,46,42,39
ENSMUSG00000026177|Slc11a1,87,52,120,90,87,78
ENSMUSG00000026175|Vil1,6,27,0,41,19,25
ENSMUSG00000033364|Usp37,826,842,1285,923,1231,893
ENSMUSG00000026174|Cnot9,926,1055,1465,1145,1454,932
ENSMUSG00000026173|Plcd4,401,416,688,428,762,544
ENSMUSG00000026135|Zfp142,1253,1089,1711,1225,1517,1094
ENSMUSG00000026171|Rnf25,855,818,1322,994,1238,816
ENSMUSG00000033276|Stk36,90,89,152,132,146,105
ENSMUSG00000033257|Ttll4,619,594,973,759,919,674
ENSMUSG00000026167|Wnt10a,339,326,497,532,542,487
ENSMUSG00000006546|Cryba2,13,16,12,17,14,8
ENSMUSG00000026205|Slc23a3,51,38,84,92,137,138
ENSMUSG00000049339|Retreg2,6131,7168,10501,8235,9244,7165
ENSMUSG00000026198|Abcb6,124,223,327,151,263,207
ENSMUSG00000026200|Glb1l,211,259,385,173,185,166
ENSMUSG00000026201|Stk16,1335,1544,2282,1823,2293,1566
ENSMUSG00000026202|Tuba4a,17107,19157,26593,22403,23547,20352
ENSMUSG00000026203|Dnajb2,2482,3010,4233,3580,4028,2815
ENSMUSG00000026204|Ptprn,16774,18831,26047,22510,24691,20008
ENSMUSG00000026209|Dnpep,954,1298,1750,1319,1434,1050
ENSMUSG00000026207|Speg,4806,4767,6751,5765,6499,4819
ENSMUSG00000033021|Gmppa,648,717,1116,837,890,652
ENSMUSG00000032997|Chpf,2651,2520,4134,3644,3891,3379
ENSMUSG00000026211|Obsl1,739,664,1263,904,958,756
ENSMUSG00000026179|Pnkd,4532,5401,7328,6498,7171,5422
ENSMUSG00000103403|Gm37931,16,2,10,16,15,0
ENSMUSG00000026176|Ctdsp1,760,809,1346,848,1131,759
ENSMUSG00000026172|Bcs1l,496,620,766,627,777,545
ENSMUSG00000026170|Cyp27a1,77,108,136,139,117,90
ENSMUSG00000033227|Wnt6,52,58,64,66,51,48
ENSMUSG00000090071|Cdk5r2,12542,14107,18439,17698,18910,15572
ENSMUSG00000047021|Cfap65,101,102,192,70,95,83
ENSMUSG00000026162|Nhej1,43,85,107,91,91,104
ENSMUSG00000033159|Cnppd1,880,936,1357,1127,1232,845
ENSMUSG00000121256,29,6,29,15,30,18
ENSMUSG00000026197|Zfand2b,396,507,789,627,589,424
ENSMUSG00000099519|Gm29253,674,701,1055,805,734,634
ENSMUSG00000033124|Atg9a,4691,4918,6900,5246,5524,4362
ENSMUSG00000026199|Ankzf1,709,695,1177,753,778,545
ENSMUSG00000033061|Resp18,1177,1572,2144,1991,2156,1544
ENSMUSG00000026208|Des,43,69,88,85,89,59
ENSMUSG00000033007|Asic4,271,455,594,291,481,277
ENSMUSG00000102605|Gm37264,28,30,53,27,39,17
ENSMUSG00000051703|Tmem198,2281,2513,3538,4304,4200,3239
ENSMUSG00000032968|Inha,379,540,664,612,580,444
ENSMUSG00000055980|Irs1,561,496,979,683,774,674
ENSMUSG00000054976|Nyap2,2097,2404,3049,1422,1886,1684
ENSMUSG00000038608|Dock10,1110,1294,2372,1338,1765,1295
ENSMUSG00000026142|Rhbdd1,236,278,456,258,315,253
ENSMUSG00000067158|Col4a4,25,21,78,21,40,15
ENSMUSG00000038496|Slc19a3,71,141,152,158,141,104
ENSMUSG00000026159|Agfg1,3695,4403,5898,4055,5522,4448
ENSMUSG00000026150|Mff,6584,7971,11602,8270,10056,7038
ENSMUSG00000101450|Gm28941,26,12,31,6,26,7
ENSMUSG00000026163|Sphkap,7865,8335,11382,7127,9217,7106
ENSMUSG00000045658|Pid1,814,1308,1739,1124,1578,1181
ENSMUSG00000036766|Dner,3844,5620,7258,4651,6174,4846
ENSMUSG00000026219|Trip12,6628,7146,10148,6850,9356,7509
ENSMUSG00000073633|Fbxo36,52,70,105,48,32,41
ENSMUSG00000026220|Slc16a14,167,298,309,246,332,279
ENSMUSG00000079445|B3gnt7,45,31,42,38,35,18
ENSMUSG00000089844|A530032D15Rik,55,55,81,54,65,60
ENSMUSG00000052477|C130026I21Rik,28,24,35,30,31,23
ENSMUSG00000089716|Gm6264,396,454,513,400,563,380
ENSMUSG00000070034|Sp110,58,72,73,64,45,53
ENSMUSG00000070031|Sp140,573,631,800,661,774,597
ENSMUSG00000026222|Sp100,128,127,144,153,159,133
ENSMUSG00000052760|A630001G21Rik,9,22,30,5,25,17
ENSMUSG00000036707|Cab39,7197,8954,12422,9165,11526,8587
ENSMUSG00000026224|4933407L21Rik,51,110,113,64,88,70
ENSMUSG00000026226|Spata3,8,7,24,17,23,19
ENSMUSG00000026229|Psmd1,4085,5069,7133,5073,6680,4894
ENSMUSG00000062590|Armc9,1011,963,1592,1165,1366,1128
ENSMUSG00000064281|Rpl19-ps1,38,70,133,104,98,75
ENSMUSG00000089976|Gm2389,48,69,65,72,88,77
ENSMUSG00000101279|Gm18342,10,9,13,7,12,11
ENSMUSG00000089937|Gm7281,12,10,14,9,12,11
ENSMUSG00000101751|Gm2427,425,516,575,445,562,438
ENSMUSG00000089714|Gm16092,97,71,87,108,124,53
ENSMUSG00000090246|Gm17017,48,59,57,29,55,20
ENSMUSG00000026223|Itm2c,19847,25441,37214,28783,30734,23948
ENSMUSG00000099767|Gm28884,23,0,34,21,4,21
ENSMUSG00000049608|Gpr55,33,67,98,60,76,73
ENSMUSG00000099342|Gm18180,199,239,344,251,305,232
ENSMUSG00000026227|2810459M11Rik,312,443,569,378,503,385
ENSMUSG00000103272|Gm37914,1,12,16,3,10,12
ENSMUSG00000056055|Sag,87,83,166,78,108,110
ENSMUSG00000026238|Ptma,5415,7668,11930,8922,12286,8557
ENSMUSG00000026239|Pde6d,902,1267,1882,1166,1656,1232
ENSMUSG00000026240|Cops7b,655,705,1113,845,944,739
ENSMUSG00000053333|Dis3l2,798,816,1334,776,939,750
ENSMUSG00000026247|Ecel1,54,156,183,77,137,87
ENSMUSG00000036480|Prss56,7,0,11,10,14,0
ENSMUSG00000026254|Eif4e2,1597,1825,2469,2151,2561,1779
ENSMUSG00000026234|Ncl,8373,10527,14058,9604,12599,9561
ENSMUSG00000073627|C130036L24Rik,69,94,151,78,81,80
ENSMUSG00000120832,8,25,27,7,20,10
ENSMUSG00000119944,5,10,15,12,11,3
ENSMUSG00000026241|Nppc,133,143,235,150,179,120
ENSMUSG00000084106|Gm6136,389,559,841,611,695,534
ENSMUSG00000103984|Gm37447,10,13,18,8,11,4
ENSMUSG00000090124|Ugt1a7c,60,59,71,13,60,26
ENSMUSG00000090145|Ugt1a6b,0,2,12,43,42,25
ENSMUSG00000054545|Ugt1a6a,1,2,21,65,101,88
ENSMUSG00000081984|Dnajb3,38,37,69,46,51,24
ENSMUSG00000026295|Spp2,13,14,10,11,17,0
ENSMUSG00000079429|Mroh2a,78,113,76,155,154,71
ENSMUSG00000044783|Hjurp,1807,1938,2677,2138,2670,1720
ENSMUSG00000070738|Dgkd,3467,3933,5784,4850,5707,3984
ENSMUSG00000005501|Usp40,565,555,889,490,659,456
ENSMUSG00000049866|Arl4c,2094,2461,3741,2576,3447,2483
ENSMUSG00000036206|Sh3bp4,552,865,1109,767,1081,649
ENSMUSG00000026255|Efhd1,431,602,904,652,823,551
ENSMUSG00000079436|Kcnj13,71,37,204,30,51,40
ENSMUSG00000048000|Gigyf2,2500,2740,4065,2639,3791,2752
ENSMUSG00000026259|Ngef,11588,13660,15817,14155,13848,11747
ENSMUSG00000079434|Neu2,247,258,376,271,301,270
ENSMUSG00000026288|Inpp5d,500,565,642,501,723,476
ENSMUSG00000091123|Gm17181,24,25,46,23,28,31
ENSMUSG00000120903,36,48,67,52,44,25
ENSMUSG00000026289|Atg16l1,1929,1980,3007,2300,2793,2219
ENSMUSG00000044337|Ackr3,190,327,472,312,452,282
ENSMUSG00000067081|Asb18,35,93,102,41,72,21
ENSMUSG00000026301|Iqca,7,9,44,13,17,16
ENSMUSG00000055013|Agap1,3191,3951,5110,4079,5188,3788
ENSMUSG00000026303|Mlph,53,45,62,47,75,44
ENSMUSG00000048126|Col6a3,74,118,118,72,77,61
ENSMUSG00000034432|Cops8,2264,2703,3743,3327,3725,2581
ENSMUSG00000083064|Gm7785,12,14,37,25,20,8
ENSMUSG00000026308|Klhl30,11,13,11,8,9,5
ENSMUSG00000049515|Espnl,25,41,55,31,21,12
ENSMUSG00000026307|Scly,454,440,706,633,622,482
ENSMUSG00000034343|Ube2f,1539,1781,2586,1971,2229,1865
ENSMUSG00000026305|Lrrfip1,1481,1744,2617,2225,2553,1830
ENSMUSG00000034353|Ramp1,1527,1992,2680,2029,2253,1515
ENSMUSG00000100018|Gm7776,12,33,17,17,22,10
ENSMUSG00000026309|Ilkap,904,1105,1599,1402,1593,1187
ENSMUSG00000047443|Erfe,27,41,54,45,24,16
ENSMUSG00000067071|Hes6,235,418,557,323,375,210
ENSMUSG00000055866|Per2,948,759,1134,1608,2112,1689
ENSMUSG00000034292|Traf3ip1,466,594,817,631,735,605
ENSMUSG00000026311|Asb1,1613,2165,2621,2064,2218,1730
ENSMUSG00000100980|Gm29100,73,167,159,84,93,91
ENSMUSG00000007805|Twist2,3,60,46,16,34,15
ENSMUSG00000026313|Hdac4,1598,1772,2250,2024,2681,2039
ENSMUSG00000100546|Gm29483,0,29,22,24,42,28
ENSMUSG00000073616|Cops9,1191,1607,2298,1877,2281,1651
ENSMUSG00000026260|Ndufa10,3694,4397,6172,4578,5719,4192
ENSMUSG00000026278|Bok,916,1515,2427,1918,1800,1444
ENSMUSG00000026281|Dtymk,670,742,1124,759,957,811
ENSMUSG00000026283|Ing5,451,535,995,571,716,466
ENSMUSG00000034000|Neu4,224,244,401,269,325,270
ENSMUSG00000026279|Thap4,560,606,931,909,832,712
ENSMUSG00000026280|Atg4b,1674,2053,3048,2610,3112,2325
ENSMUSG00000073609|D2hgdh,507,517,725,526,627,449
ENSMUSG00000101660|Gm18666,84,83,106,77,104,76
ENSMUSG00000099624|Gm7889,53,53,67,49,58,49
ENSMUSG00000100347|Gm7895,127,126,181,169,188,155
ENSMUSG00000081051|Gm15427,407,580,798,690,795,510
ENSMUSG00000040710|St8sia4,444,618,928,476,699,507
ENSMUSG00000051185|Fam174a,1486,2104,2949,1872,2528,1784
ENSMUSG00000103973|BC055308,15,11,16,19,17,20
ENSMUSG00000044757|Gm6430,201,249,361,365,426,313
ENSMUSG00000097814|Panct2,202,208,254,190,285,202
ENSMUSG00000040693|Slco4c1,114,154,280,154,208,168
ENSMUSG00000026333|Gin1,177,258,382,245,315,224
ENSMUSG00000040648|Ppip5k2,1211,1245,1747,1114,1204,965
ENSMUSG00000044768|Macir,2643,3382,4121,2735,2945,2353
ENSMUSG00000118489|Gm53038,4,33,22,13,23,24
ENSMUSG00000089791|Gm3555,14,9,14,7,18,11
ENSMUSG00000034220|Gpc1,1984,2530,3964,3932,3806,3021
ENSMUSG00000034212|Ankmy1,0,0,26,18,13,0
ENSMUSG00000026269|Rnpepl1,765,928,1344,881,1134,704
ENSMUSG00000026270|Capn10,830,944,1641,1194,1484,979
ENSMUSG00000026271|Gpr35,7,9,14,13,5,12
ENSMUSG00000014602|Kif1a,40942,43744,56859,43308,50294,40547
ENSMUSG00000047793|Sned1,561,428,705,374,471,320
ENSMUSG00000026273|Mterf4,275,362,645,478,492,353
ENSMUSG00000101172|Gm28535,18,9,31,6,15,8
ENSMUSG00000026274|Pask,135,137,141,142,116,84
ENSMUSG00000026275|Ppp1r7,3254,4346,6014,3920,5074,3816
ENSMUSG00000034088|Hdlbp,7030,7646,10192,7966,9749,7931
ENSMUSG00000026276|Septin2,954,1359,2986,1597,1248,829
ENSMUSG00000116048|Septin2,667,659,349,187,1393,970
ENSMUSG00000026277|Stk25,6178,8434,11558,8247,9641,7291
ENSMUSG00000047067|Dusp28,609,716,1087,873,898,549
ENSMUSG00000097251|5033417F24Rik,47,106,102,83,70,63
ENSMUSG00000100632|9430060I03Rik,16,37,20,23,10,4
ENSMUSG00000100351|Gm7867,17,10,11,8,16,7
ENSMUSG00000034066|Farp2,206,226,315,264,237,211
ENSMUSG00000100927|Gm28536,8,16,10,23,15,28
ENSMUSG00000100009|Gm7967,31,1,16,2,11,5
ENSMUSG00000026335|Pam,7255,7723,11204,8550,10933,7990
ENSMUSG00000089706|B230216N24Rik,404,427,478,405,553,401
ENSMUSG00000089782|Btf3-ps1,49,58,108,58,108,78
ENSMUSG00000067028|Cntnap5b,414,527,606,480,596,380
ENSMUSG00000082431|Prdx2-ps1,38,53,66,59,55,54
ENSMUSG00000099835|Gm29668,16,12,13,22,11,11
ENSMUSG00000050840|Cdh20,842,855,1423,785,1239,788
ENSMUSG00000047496|Rnf152,711,940,1308,724,1007,624
ENSMUSG00000097482|Gm17634,18,3,34,19,14,15
ENSMUSG00000026321|Tnfrsf11a,215,204,321,182,216,173
ENSMUSG00000056536|Pign,517,683,952,601,745,478
ENSMUSG00000067017|Capza1-ps1,260,332,470,343,489,352
ENSMUSG00000026319|Relch,2446,2671,3841,2327,3389,2521
ENSMUSG00000099843|Gm7160,54,60,99,74,81,50
ENSMUSG00000038866|Zcchc2,1254,1149,1646,1177,1448,1175
ENSMUSG00000009905|Kdsr,920,1174,1744,958,1341,1040
ENSMUSG00000009907|Vps4b,1693,2043,2919,1826,2487,1946
ENSMUSG00000026315|Serpinb8,443,558,625,898,838,797
ENSMUSG00000044340|Phlpp1,3095,3337,4521,3210,4464,3160
ENSMUSG00000057329|Bcl2,615,879,1068,1154,1522,1128
ENSMUSG00000100025|Gm8141,29,16,47,42,64,43
ENSMUSG00000026312|Cdh7,688,733,1050,776,771,717
ENSMUSG00000047216|Cdh19,230,334,511,348,414,318
ENSMUSG00000038702|Dsel,600,884,1202,675,1009,717
ENSMUSG00000101875|Gm6028,21,17,24,14,44,17
ENSMUSG00000026374|Tsn,2508,3239,4565,2825,3729,2886
ENSMUSG00000100515|Gm17916,18,35,30,27,35,18
ENSMUSG00000070695|Cntnap5a,2075,2162,2768,1638,2466,1616
ENSMUSG00000099534|Gm28169,45,59,62,73,118,81
ENSMUSG00000101363|Gm29490,45,57,58,71,111,79
ENSMUSG00000037035|Inhbb,238,218,392,335,425,309
ENSMUSG00000004451|Ralb,565,540,936,722,771,624
ENSMUSG00000098923|Tmem185b,388,419,597,457,702,480
ENSMUSG00000026383|Epb41l5,373,312,458,168,254,167
ENSMUSG00000026387|Sctr,12,0,16,0,0,11
ENSMUSG00000050777|Tmem37,12,21,39,71,52,45
ENSMUSG00000036907|C1ql2,68,31,567,81,179,92
ENSMUSG00000026389|Steap3,209,188,306,242,219,189
ENSMUSG00000026385|Dbi,1195,1597,2603,1869,2650,1560
ENSMUSG00000026388|3110009E18Rik,35,27,45,27,39,28
ENSMUSG00000026377|Nifk,659,750,1267,931,1200,810
ENSMUSG00000064302|Clasp1,4501,4519,6000,4447,5011,3884
ENSMUSG00000048402|Gli2,80,121,172,166,189,132
ENSMUSG00000120092,15,21,21,18,33,18
ENSMUSG00000026380|Tfcp2l1,283,259,317,309,302,254
ENSMUSG00000026384|Ptpn4,4461,5787,7235,4073,6799,4832
ENSMUSG00000036975|Tmem177,280,372,444,468,491,396
ENSMUSG00000097881|Celrr,93,93,133,71,119,68
ENSMUSG00000003721|Insig2,1462,1725,2357,2059,2694,1991
ENSMUSG00000104253|Gm37174,19,39,33,22,25,20
ENSMUSG00000026339|Ccdc93,1009,897,1433,1219,1541,1105
ENSMUSG00000001674|Ddx18,595,709,1052,744,1030,719
ENSMUSG00000050534|Htr5b,27,17,86,49,145,144
ENSMUSG00000026342|Slc35f5,660,829,1130,566,830,659
ENSMUSG00000026341|Actr3,6403,8820,12856,8948,11702,8460
ENSMUSG00000026344|Lypd1,1878,3050,4161,2522,3991,2551
ENSMUSG00000036815|Dpp10,7904,9153,11567,7435,9306,7502
ENSMUSG00000102801|Gm37478,30,31,58,13,19,6
ENSMUSG00000051590|Map3k19,87,113,184,217,364,324
ENSMUSG00000049690|Nckap5,77,130,213,81,104,121
ENSMUSG00000102014|2900009J06Rik,18,13,32,25,20,18
ENSMUSG00000026349|Ccnt2,2602,2779,3863,2533,3528,2505
ENSMUSG00000036155|Mgat5,4094,4352,5596,4387,5259,3812
ENSMUSG00000026347|Tmem163,383,743,1038,823,892,604
ENSMUSG00000099471|Gm8451,52,73,83,72,96,47
ENSMUSG00000100078|Gm6170,145,189,280,183,288,172
ENSMUSG00000045382|Cxcr4,10,32,33,45,42,16
ENSMUSG00000026401|Cd55b,37,36,67,47,75,41
ENSMUSG00000086825|Gm15675,17,10,19,13,17,12
ENSMUSG00000026399|Cd55,198,261,483,317,440,252
ENSMUSG00000085526|Gm16083,19,22,42,16,18,26
ENSMUSG00000016528|Mapkapk2,802,1120,1634,1447,1560,1262
ENSMUSG00000026409|Pfkfb2,1126,1153,1729,1226,1289,1008
ENSMUSG00000042510|AA986860,64,84,124,72,81,69
ENSMUSG00000046404|Yod1,676,803,1068,622,963,652
ENSMUSG00000042581|Thsd7b,110,276,353,158,243,146
ENSMUSG00000094122|Rpl31-ps9,117,188,213,201,193,142
ENSMUSG00000026427|Eif2d,680,889,1342,814,1108,711
ENSMUSG00000026430|Rassf5,835,1070,1211,1204,1371,1141
ENSMUSG00000042349|Ikbke,51,41,55,24,19,12
ENSMUSG00000016526|Dyrk3,460,407,601,677,629,652
ENSMUSG00000026425|Srgap2,2462,2659,3796,2826,3890,3105
ENSMUSG00000055184|Fam72a,46,36,68,38,46,53
ENSMUSG00000036104|Rab3gap1,3147,3861,5357,3979,4997,3758
ENSMUSG00000036086|Zranb3,306,274,525,332,401,349
ENSMUSG00000056211|R3hdm1,14041,12074,16737,11595,15550,11949
ENSMUSG00000026354|Lct,33,48,359,42,168,117
ENSMUSG00000026356|Dars,1443,2137,3052,1815,2485,1933
ENSMUSG00000099760|Gm28800,271,176,333,215,231,214
ENSMUSG00000104164|Gm38248,29,11,28,21,17,12
ENSMUSG00000058603|Rpl28-ps1,60,68,77,52,78,72
ENSMUSG00000026353|Ubxn4,1892,2320,3356,2497,3471,2514
ENSMUSG00000026355|Mcm6,181,302,470,214,224,176
ENSMUSG00000052688|Rab7b,70,91,140,65,86,51
ENSMUSG00000042251|Pm20d1,60,37,128,76,58,25
ENSMUSG00000026433|Rab29,92,104,153,134,138,97
ENSMUSG00000026435|Slc45a3,20,39,85,32,49,36
ENSMUSG00000026436|Elk4,903,1154,1503,1014,1295,829
ENSMUSG00000059149|Mfsd4a,3147,3239,4611,2261,2656,2057
ENSMUSG00000026437|Cdk18,464,991,1248,952,941,684
ENSMUSG00000079330|Lemd1,40,86,71,69,40,48
ENSMUSG00000009772|Nuak2,24,20,38,35,44,21
ENSMUSG00000042066|Tmcc2,5317,6456,9063,8308,9967,6968
ENSMUSG00000013275|Slc41a1,1961,2034,2981,2200,2534,1845
ENSMUSG00000026434|Nucks1,3091,4047,5819,2999,4146,3109
ENSMUSG00000103966|Gm37120,2,10,30,18,18,17
ENSMUSG00000118219|Gm29695,473,456,645,383,494,363
ENSMUSG00000042115|Klhdc8a,471,801,1019,665,781,620
ENSMUSG00000026447|Pik3c2b,436,532,737,620,755,520
ENSMUSG00000102425|Gm26616,9,18,20,12,16,4
ENSMUSG00000046062|Ppp1r15b,1785,1870,2766,2357,2959,1992
ENSMUSG00000115958|Gm28040,11,17,11,20,7,10
ENSMUSG00000098306|Gm28040,24,65,69,84,55,23
ENSMUSG00000103421|Golt1a,50,30,31,9,0,32
ENSMUSG00000070644|Etnk2,474,410,544,533,528,432
ENSMUSG00000070643|Sox13,277,291,400,161,310,248
ENSMUSG00000090553|Snrpe,334,459,595,561,622,459
ENSMUSG00000041757|Plekha6,3745,3646,5196,4004,4403,3519
ENSMUSG00000101693|Gm19461,16,15,45,22,20,20
ENSMUSG00000042046|Dstyk,1964,2451,3312,2682,3143,2171
ENSMUSG00000026439|Rbbp5,1411,1827,2418,1708,2368,1802
ENSMUSG00000053024|Cntn2,3592,4159,6177,4639,5271,3917
ENSMUSG00000054387|Mdm4,2411,2457,3671,2192,3253,2183
ENSMUSG00000097760|6030442K20Rik,24,24,13,36,17,27
ENSMUSG00000048174|Tmem81,92,128,128,128,137,102
ENSMUSG00000026442|Nfasc,8597,10189,13815,11713,13044,9569
ENSMUSG00000026443|Lrrn2,2121,3080,4822,3895,4369,3362
ENSMUSG00000100228|Gm29257,18,31,30,11,46,14
ENSMUSG00000120798,12,24,22,15,21,6
ENSMUSG00000010311|Optc,8,22,13,24,12,15
ENSMUSG00000041577|Prelp,513,487,752,504,850,587
ENSMUSG00000041559|Fmod,860,450,676,567,670,528
ENSMUSG00000020423|Btg2,617,380,978,595,643,586
ENSMUSG00000064246|Chil1,208,286,383,301,300,240
ENSMUSG00000102976|Zc3h11a,656,677,679,797,1383,1062
ENSMUSG00000094410|Zbed6,3590,3380,5591,3598,4823,3221
ENSMUSG00000026463|Atp2b4,9893,10764,13593,9400,10791,9090
ENSMUSG00000042429|Adora1,7610,8316,12049,10625,12296,8944
ENSMUSG00000026458|Ppfia4,2257,2207,3631,2112,2750,1807
ENSMUSG00000120099,14,21,16,14,13,8
ENSMUSG00000042305|Tmem183a,1773,2647,3332,2304,3335,2445
ENSMUSG00000026414|Tnnt2,180,156,298,160,159,201
ENSMUSG00000026413|Pkp1,3,43,39,34,20,25
ENSMUSG00000097403|9230116N13Rik,27,28,28,14,9,2
ENSMUSG00000026404|Ddx59,243,306,494,315,328,254
ENSMUSG00000041498|Kif14,12,10,14,13,10,13
ENSMUSG00000097113|Gm19705,21,29,48,0,14,20
ENSMUSG00000041483|Zfp281,1852,1898,2988,1743,2532,2063
ENSMUSG00000098243|Gm4258,9,19,31,4,18,10
ENSMUSG00000098206|Mir181a-1hg,31,14,55,11,26,31
ENSMUSG00000026395|Ptprc,93,188,224,127,187,122
ENSMUSG00000051985|Igfn1,1363,929,1343,829,784,747
ENSMUSG00000026411|Tmem9,1294,1800,2445,1783,2051,1444
ENSMUSG00000026407|Cacna1s,34,15,18,26,19,21
ENSMUSG00000086264|Gm15850,16,6,12,8,12,5
ENSMUSG00000041642|Kif21b,3605,3503,4816,3957,4337,2926
ENSMUSG00000041605|Inava,78,79,106,83,75,50
ENSMUSG00000041570|Camsap2,6925,7958,10342,7553,9286,7438
ENSMUSG00000120377,21,18,19,17,20,7
ENSMUSG00000097918|Ascl5,18,10,23,10,15,4
ENSMUSG00000097433|Gm26781,181,265,266,133,202,157
ENSMUSG00000052759|Gpr25,70,48,80,72,48,67
ENSMUSG00000026393|Nek7,1546,2125,2939,2056,2785,1979
ENSMUSG00000019230|Lhx9,14,0,72,6,72,11
ENSMUSG00000079283|2310009B15Rik,139,212,269,219,242,193
ENSMUSG00000063681|Crb1,55,64,54,31,49,27
ENSMUSG00000056268|Dennd1b,401,483,728,403,510,463
ENSMUSG00000033964|Zbtb41,865,885,1513,883,1322,982
ENSMUSG00000033952|Aspm,15,28,28,17,15,12
ENSMUSG00000026456|Cyb5r1,413,600,865,513,698,485
ENSMUSG00000026457|Adipor1,2007,2309,3562,2837,3360,2461
ENSMUSG00000026455|Klhl12,1254,1564,2278,1609,2128,1534
ENSMUSG00000073557|Ppp1r12b,4173,4900,6519,5209,6275,4473
ENSMUSG00000026429|Ube2t,34,43,68,50,69,47
ENSMUSG00000042793|Lgr6,227,197,268,133,203,146
ENSMUSG00000097993|Ptprv,35,30,50,30,11,15
ENSMUSG00000062580|Timm17a,2188,2972,3916,3305,3947,3002
ENSMUSG00000041879|Ipo9,6376,6437,8428,7424,8421,6780
ENSMUSG00000009418|Nav1,3285,3512,5319,3815,5004,3754
ENSMUSG00000026421|Csrp1,5738,7453,11655,8670,11045,7083
ENSMUSG00000041801|Phlda3,696,963,1363,1025,1140,745
ENSMUSG00000026418|Tnni1,64,161,224,76,99,84
ENSMUSG00000041782|Lad1,46,67,67,69,96,100
ENSMUSG00000042229|Rabif,1012,1317,1853,1436,1824,1310
ENSMUSG00000096712|Gm15454,23,29,28,21,31,23
ENSMUSG00000042207|Kdm5b,2404,2401,3389,2177,2939,2351
ENSMUSG00000097435|Gm26783,0,18,20,3,21,0
ENSMUSG00000026452|Syt2,2362,2295,3248,2898,2839,2310
ENSMUSG00000026426|Arl8a,4614,6437,8655,6184,6938,5286
ENSMUSG00000026424|Gpr37l1,5701,5653,8348,6432,8249,5635
ENSMUSG00000079139|Gm4204,595,778,1003,764,1056,760
ENSMUSG00000097680|Gm26642,45,49,103,67,117,53
ENSMUSG00000041926|Rnpep,993,1311,1626,1560,1849,1445
ENSMUSG00000048096|Lmod1,43,54,80,82,52,64
ENSMUSG00000041889|Shisa4,3155,3906,5409,4170,4371,3336
ENSMUSG00000054412|Gm4793,39,46,43,22,16,14
ENSMUSG00000070594|Cfhr4,101,104,160,93,139,93
ENSMUSG00000033898|Cfhr2,106,99,114,88,123,69
ENSMUSG00000026365|Cfh,1757,1488,2159,1208,1835,1270
ENSMUSG00000089991|Gm16332,324,268,352,248,339,216
ENSMUSG00000104496|Gm5837,44,57,78,94,91,70
ENSMUSG00000101795|Gm5835,74,60,135,100,109,79
ENSMUSG00000052726|Kcnt2,1609,1880,2608,1670,1964,1838
ENSMUSG00000026360|Rgs2,1553,1829,2689,2088,2602,1990
ENSMUSG00000026361|Cdc73,1424,1900,2417,1604,2264,2006
ENSMUSG00000018196|Glrx2,1796,2135,3082,2092,2544,1901
ENSMUSG00000018189|Uchl5,1044,1556,1953,1549,2022,1346
ENSMUSG00000033849|B3galt2,2026,3325,4289,2388,3375,2511
ENSMUSG00000089640|Gm6397,25,24,34,28,43,26
ENSMUSG00000018199|Ro60,2370,2751,3999,2445,4181,2784
ENSMUSG00000100455|Gm29170,302,358,505,322,460,294
ENSMUSG00000099964|Gm29514,85,127,140,152,233,192
ENSMUSG00000035131|Brinp3,1612,1642,2254,1171,1621,1207
ENSMUSG00000080078|Gm15583,95,95,142,105,123,109
ENSMUSG00000056220|Pla2g4a,89,122,164,130,149,107
ENSMUSG00000032487|Ptgs2,601,352,683,932,1380,1045
ENSMUSG00000097028|Ptgs2os,44,45,60,25,30,44
ENSMUSG00000099875|Rbm3-ps,20,39,28,14,12,15
ENSMUSG00000066842|Hmcn1,187,336,325,160,198,105
ENSMUSG00000006010|Odr4,1396,1931,2458,1521,2200,1384
ENSMUSG00000006005|Tpr,4152,4282,5992,4087,5838,4476
ENSMUSG00000006014|Prg4,591,266,449,295,626,411
ENSMUSG00000100594|2810414N06Rik,71,49,105,44,85,66
ENSMUSG00000043019|Edem3,1782,2325,3305,2230,2999,2516
